transaction,date,item_code,item,quantity,unit,payment_type,price,income
5223/JL/UTM/0124,01/16/2024 09:39:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,207.0,Sheet,Deposit Payment,"300,00",62100.0
14907/KSR/UTM/0124,01/16/2024 09:56:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,112.0,Sheet,Upfront Payment,"250,00",28000.0
14913/KSR/UTM/0124,01/16/2024 10:45:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,96.0,Sheet,Upfront Payment,"250,00",24000.0
5228/JL/UTM/0124,01/16/2024 10:56:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2315.0,Sheet,Deposit Payment,"250,00",578750.0
5229/JL/UTM/0124,01/16/2024 10:59:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1.0,Sheet,Deposit Payment,"100000,00",100000.0
5233/JL/UTM/0124,01/16/2024 11:51:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,35.0,Sheet,Deposit Payment,"300,00",10500.0
5234/JL/UTM/0124,01/16/2024 13:39:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1040.0,Sheet,Deposit Payment,"250,00",260000.0
5234/JL/UTM/0124,01/16/2024 13:39:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,47.0,Sheet,Deposit Payment,"350,00",16450.0
14933/KSR/UTM/0124,01/16/2024 13:53:49,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,832.0,Sheet,Upfront Payment,"250,00",208000.0
5236/JL/UTM/0124,01/16/2024 14:01:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Deposit Payment,"250,00",45000.0
14936/KSR/UTM/0124,01/16/2024 14:03:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Upfront Payment,"250,00",25000.0
14941/KSR/UTM/0124,01/16/2024 15:41:51,PC.000002,PHOTO COPY HVS A3 70 GR,4.0,Sheet,Upfront Payment,"600,00",2400.0
14942/KSR/UTM/0124,01/16/2024 15:45:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,352.0,Sheet,Upfront Payment,"250,00",88000.0
14944/KSR/UTM/0124,01/16/2024 15:54:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,51.0,Sheet,Upfront Payment,"250,00",12750.0
14947/KSR/UTM/0124,01/16/2024 16:15:51,PC.000002,PHOTO COPY HVS A3 70 GR,43.0,Sheet,Upfront Payment,"600,00",25800.0
14947/KSR/UTM/0124,01/16/2024 16:15:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
5247/JL/UTM/0124,01/16/2024 16:44:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,110.0,Sheet,Deposit Payment,"300,00",33000.0
5249/JL/UTM/0124,01/16/2024 17:07:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,176.0,Sheet,Deposit Payment,"300,00",52800.0
5252/JL/UTM/0124,01/16/2024 17:40:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Deposit Payment,"300,00",2400.0
14958/KSR/UTM/0124,01/17/2024 08:46:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,294.0,Sheet,Upfront Payment,"250,00",73500.0
14960/KSR/UTM/0124,01/17/2024 09:07:16,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,66.0,Sheet,Upfront Payment,"250,00",16500.0
14965/KSR/UTM/0124,01/17/2024 09:46:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,28.0,Sheet,Upfront Payment,"250,00",7000.0
14968/KSR/UTM/0124,01/17/2024 09:59:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,290.0,Sheet,Upfront Payment,"250,00",72500.0
5260/JL/UTM/0124,01/17/2024 10:39:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Deposit Payment,"300,00",3600.0
5267/JL/UTM/0124,01/17/2024 10:56:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,230.0,Sheet,Deposit Payment,"300,00",69000.0
5268/JL/UTM/0124,01/17/2024 10:57:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2000.0,Sheet,Deposit Payment,"250,00",500000.0
14974/KSR/UTM/0124,01/17/2024 11:06:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,588.0,Sheet,Upfront Payment,"250,00",147000.0
14976/KSR/UTM/0124,01/17/2024 11:19:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,51.0,Sheet,Upfront Payment,"500,00",25500.0
14980/KSR/UTM/0124,01/17/2024 11:31:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
5269/JL/UTM/0124,01/17/2024 12:06:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,102.0,Sheet,Deposit Payment,"300,00",30600.0
14984/KSR/UTM/0124,01/17/2024 12:09:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Upfront Payment,"250,00",4000.0
14986/KSR/UTM/0124,01/17/2024 12:28:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
14992/KSR/UTM/0124,01/17/2024 13:31:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,311.0,Sheet,Upfront Payment,"250,00",77750.0
14993/KSR/UTM/0124,01/17/2024 13:40:22,PC.000002,PHOTO COPY HVS A3 70 GR,288.0,Sheet,Upfront Payment,"600,00",172800.0
5278/JL/UTM/0124,01/17/2024 16:37:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,51.0,Sheet,Deposit Payment,"300,00",15300.0
5279/JL/UTM/0124,01/17/2024 16:58:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,936.0,Sheet,Deposit Payment,"300,00",280800.0
15024/KSR/UTM/0124,01/18/2024 08:31:40,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
5283/JL/UTM/0124,01/18/2024 10:50:42,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2571.0,Sheet,Deposit Payment,"300,00",771300.0
5283/JL/UTM/0124,01/18/2024 10:50:42,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,18.0,Sheet,Deposit Payment,"400,00",7200.0
5285/JL/UTM/0124,01/18/2024 11:07:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,255.0,Sheet,Deposit Payment,"300,00",76500.0
15038/KSR/UTM/0124,01/18/2024 11:17:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Upfront Payment,"250,00",1500.0
15038/KSR/UTM/0124,01/18/2024 11:17:04,PC.000002,PHOTO COPY HVS A3 70 GR,70.0,Sheet,Upfront Payment,"600,00",42000.0
15043/KSR/UTM/0124,01/18/2024 11:51:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Upfront Payment,"250,00",25000.0
15047/KSR/UTM/0124,01/18/2024 12:26:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
15048/KSR/UTM/0124,01/18/2024 13:02:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,400.0,Sheet,Upfront Payment,"250,00",100000.0
15053/KSR/UTM/0124,01/18/2024 13:50:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Upfront Payment,"250,00",4000.0
15058/KSR/UTM/0124,01/18/2024 14:44:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,121.0,Sheet,Upfront Payment,"250,00",30250.0
15059/KSR/UTM/0124,01/18/2024 14:45:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
5298/JL/UTM/0124,01/18/2024 14:52:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1644.0,Sheet,Deposit Payment,"250,00",411000.0
5299/JL/UTM/0124,01/18/2024 15:00:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,112.0,Sheet,Deposit Payment,"300,00",33600.0
15068/KSR/UTM/0124,01/18/2024 15:25:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,111.0,Sheet,Upfront Payment,"250,00",27750.0
15071/KSR/UTM/0124,01/18/2024 15:46:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,110.0,Sheet,Upfront Payment,"250,00",27500.0
15075/KSR/UTM/0124,01/18/2024 16:07:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,56.0,Sheet,Upfront Payment,"250,00",14000.0
5303/JL/UTM/0124,01/18/2024 16:31:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,45.0,Sheet,Deposit Payment,"300,00",13500.0
15092/KSR/UTM/0124,01/19/2024 09:07:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,44.0,Sheet,Upfront Payment,"250,00",11000.0
15093/KSR/UTM/0124,01/19/2024 09:08:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,24.0,Sheet,Upfront Payment,"250,00",6000.0
15096/KSR/UTM/0124,01/19/2024 09:15:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,27.0,Sheet,Upfront Payment,"250,00",6750.0
15098/KSR/UTM/0124,01/19/2024 09:30:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,216.0,Sheet,Upfront Payment,"250,00",54000.0
15099/KSR/UTM/0124,01/19/2024 09:31:49,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,146.0,Sheet,Upfront Payment,"250,00",36500.0
15105/KSR/UTM/0124,01/19/2024 10:03:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
15106/KSR/UTM/0124,01/19/2024 10:14:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,22.0,Sheet,Upfront Payment,"250,00",5500.0
15112/KSR/UTM/0124,01/19/2024 11:19:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,26.0,Sheet,Upfront Payment,"250,00",6500.0
15124/KSR/UTM/0124,01/19/2024 12:31:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,136.0,Sheet,Upfront Payment,"250,00",34000.0
15127/KSR/UTM/0124,01/19/2024 13:58:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1036.0,Sheet,Upfront Payment,"250,00",259000.0
15129/KSR/UTM/0124,01/19/2024 14:33:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,521.0,Sheet,Upfront Payment,"250,00",130250.0
5315/JL/UTM/0124,01/19/2024 15:16:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,90.0,Sheet,Deposit Payment,"300,00",27000.0
15134/KSR/UTM/0124,01/19/2024 15:21:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,14.0,Sheet,Upfront Payment,"250,00",3500.0
15135/KSR/UTM/0124,01/19/2024 15:23:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,52.0,Sheet,Upfront Payment,"250,00",13000.0
15136/KSR/UTM/0124,01/19/2024 15:46:26,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,88.0,Sheet,Upfront Payment,"250,00",22000.0
15137/KSR/UTM/0124,01/19/2024 16:00:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,19.0,Sheet,Upfront Payment,"250,00",4750.0
5323/JL/UTM/0124,01/19/2024 16:57:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,90.0,Sheet,Deposit Payment,"300,00",27000.0
15148/KSR/UTM/0124,01/19/2024 17:09:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
15151/KSR/UTM/0124,01/19/2024 17:21:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,63.0,Sheet,Upfront Payment,"250,00",15750.0
15151/KSR/UTM/0124,01/19/2024 17:21:18,PC.000002,PHOTO COPY HVS A3 70 GR,3.0,Sheet,Upfront Payment,"600,00",1800.0
15153/KSR/UTM/0124,01/19/2024 17:54:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,74.0,Sheet,Upfront Payment,"250,00",18500.0
15156/KSR/UTM/0124,01/20/2024 09:33:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,52.0,Sheet,Upfront Payment,"250,00",13000.0
15162/KSR/UTM/0124,01/20/2024 10:36:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
15163/KSR/UTM/0124,01/20/2024 10:38:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,14.0,Sheet,Upfront Payment,"250,00",3500.0
5326/JL/UTM/0124,01/20/2024 10:42:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,374.0,Sheet,Deposit Payment,"250,00",93500.0
15168/KSR/UTM/0124,01/20/2024 10:58:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,57.0,Sheet,Upfront Payment,"250,00",14250.0
15175/KSR/UTM/0124,01/20/2024 11:32:40,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,68.0,Sheet,Upfront Payment,"250,00",17000.0
15187/KSR/UTM/0124,01/20/2024 13:19:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,224.0,Sheet,Upfront Payment,"250,00",56000.0
5352/JL/UTM/0124,01/20/2024 17:18:29,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,685.0,Sheet,Deposit Payment,"250,00",171250.0
15212/KSR/UTM/0124,01/20/2024 17:41:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
15217/KSR/UTM/0124,01/22/2024 09:39:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
5357/JL/UTM/0124,01/22/2024 09:44:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,21.0,Sheet,Deposit Payment,"300,00",6300.0
5360/JL/UTM/0124,01/22/2024 09:45:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Deposit Payment,"300,00",54000.0
15219/KSR/UTM/0124,01/22/2024 09:47:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,105.0,Sheet,Upfront Payment,"250,00",26250.0
15226/KSR/UTM/0124,01/22/2024 10:41:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Upfront Payment,"250,00",12500.0
15227/KSR/UTM/0124,01/22/2024 10:47:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,87.0,Sheet,Upfront Payment,"250,00",21750.0
5364/JL/UTM/0124,01/22/2024 11:10:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Deposit Payment,"250,00",500.0
15235/KSR/UTM/0124,01/22/2024 11:53:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,615.0,Sheet,Upfront Payment,"250,00",153750.0
5365/JL/UTM/0124,01/22/2024 11:54:42,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4793.0,Sheet,Deposit Payment,"300,00",1437900.0
5370/JL/UTM/0124,01/22/2024 13:27:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,912.0,Sheet,Deposit Payment,"250,00",228000.0
5373/JL/UTM/0124,01/22/2024 13:38:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,88.0,Sheet,Deposit Payment,"300,00",26400.0
15252/KSR/UTM/0124,01/22/2024 14:06:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,64.0,Sheet,Upfront Payment,"250,00",16000.0
15254/KSR/UTM/0124,01/22/2024 14:20:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"200,00",2000.0
15255/KSR/UTM/0124,01/22/2024 14:28:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,72.0,Sheet,Upfront Payment,"250,00",18000.0
15257/KSR/UTM/0124,01/22/2024 14:33:21,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Upfront Payment,"250,00",1500.0
15262/KSR/UTM/0124,01/22/2024 15:06:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,24.0,Sheet,Upfront Payment,"250,00",6000.0
5371/JL/UTM/0124,01/22/2024 15:38:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,960.0,Sheet,Deposit Payment,"300,00",288000.0
15278/KSR/UTM/0124,01/22/2024 16:54:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,684.0,Sheet,Upfront Payment,"250,00",171000.0
15279/KSR/UTM/0124,01/22/2024 16:55:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Upfront Payment,"250,00",4000.0
5386/JL/UTM/0124,01/23/2024 08:16:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,240.0,Sheet,Deposit Payment,"250,00",60000.0
15291/KSR/UTM/0124,01/23/2024 08:32:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
15292/KSR/UTM/0124,01/23/2024 08:38:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
15294/KSR/UTM/0124,01/23/2024 08:52:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,46.0,Sheet,Upfront Payment,"250,00",11500.0
15301/KSR/UTM/0124,01/23/2024 09:45:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
15302/KSR/UTM/0124,01/23/2024 09:47:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
5395/JL/UTM/0124,01/23/2024 10:20:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1300.0,Sheet,Deposit Payment,"250,00",325000.0
5395/JL/UTM/0124,01/23/2024 10:20:57,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,80.0,Sheet,Deposit Payment,"300,00",24000.0
15307/KSR/UTM/0124,01/23/2024 10:38:02,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,87.0,Sheet,Upfront Payment,"250,00",21750.0
15312/KSR/UTM/0124,01/23/2024 10:50:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
15316/KSR/UTM/0124,01/23/2024 11:09:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,22.0,Sheet,Upfront Payment,"250,00",5500.0
5400/JL/UTM/0124,01/23/2024 11:18:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,55.0,Sheet,Deposit Payment,"300,00",16500.0
15321/KSR/UTM/0124,01/23/2024 11:28:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,37.0,Sheet,Upfront Payment,"250,00",9250.0
15323/KSR/UTM/0124,01/23/2024 11:31:26,PC.000002,PHOTO COPY HVS A3 70 GR,4.0,Sheet,Upfront Payment,"600,00",2400.0
15327/KSR/UTM/0124,01/23/2024 12:14:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Upfront Payment,"250,00",25000.0
5403/JL/UTM/0124,01/23/2024 12:47:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Deposit Payment,"300,00",9000.0
15333/KSR/UTM/0124,01/23/2024 13:53:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,89.0,Sheet,Upfront Payment,"250,00",22250.0
15334/KSR/UTM/0124,01/23/2024 13:58:26,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
15336/KSR/UTM/0124,01/23/2024 14:22:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,150.0,Sheet,Upfront Payment,"250,00",37500.0
15339/KSR/UTM/0124,01/23/2024 14:30:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Upfront Payment,"250,00",500.0
15346/KSR/UTM/0124,01/23/2024 15:39:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,74.0,Sheet,Upfront Payment,"250,00",18500.0
15351/KSR/UTM/0124,01/23/2024 16:38:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,259.0,Sheet,Upfront Payment,"250,00",64750.0
15353/KSR/UTM/0124,01/23/2024 16:47:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,840.0,Sheet,Upfront Payment,"250,00",210000.0
15357/KSR/UTM/0124,01/23/2024 17:49:21,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,375.0,Sheet,Upfront Payment,"250,00",93750.0
15364/KSR/UTM/0124,01/24/2024 10:03:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,244.0,Sheet,Upfront Payment,"250,00",61000.0
15367/KSR/UTM/0124,01/24/2024 11:09:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,35.0,Sheet,Upfront Payment,"250,00",8750.0
15368/KSR/UTM/0124,01/24/2024 11:19:47,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,262.0,Sheet,Upfront Payment,"250,00",65500.0
5420/JL/UTM/0124,01/24/2024 13:03:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,848.0,Sheet,Deposit Payment,"300,00",254400.0
15382/KSR/UTM/0124,01/24/2024 13:58:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Upfront Payment,"250,00",4000.0
15387/KSR/UTM/0124,01/24/2024 14:20:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,522.0,Sheet,Upfront Payment,"250,00",130500.0
15389/KSR/UTM/0124,01/24/2024 14:42:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
15395/KSR/UTM/0124,01/24/2024 15:20:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,84.0,Sheet,Upfront Payment,"250,00",21000.0
15401/KSR/UTM/0124,01/24/2024 16:14:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
15401/KSR/UTM/0124,01/24/2024 16:14:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
15403/KSR/UTM/0124,01/24/2024 16:28:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,300.0,Sheet,Upfront Payment,"250,00",75000.0
15405/KSR/UTM/0124,01/24/2024 16:36:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1040.0,Sheet,Upfront Payment,"250,00",260000.0
5428/JL/UTM/0124,01/24/2024 17:10:34,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6720.0,Sheet,Deposit Payment,"250,00",1680000.0
15412/KSR/UTM/0124,01/24/2024 17:40:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,130.0,Sheet,Upfront Payment,"250,00",32500.0
15416/KSR/UTM/0124,01/25/2024 09:38:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5.0,Sheet,Upfront Payment,"1000,00",5000.0
15422/KSR/UTM/0124,01/25/2024 10:30:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
15425/KSR/UTM/0124,01/25/2024 10:53:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,520.0,Sheet,Upfront Payment,"250,00",130000.0
15426/KSR/UTM/0124,01/25/2024 10:58:16,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Upfront Payment,"250,00",1500.0
15427/KSR/UTM/0124,01/25/2024 11:05:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
15427/KSR/UTM/0124,01/25/2024 11:05:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
15429/KSR/UTM/0124,01/25/2024 11:09:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,29.0,Sheet,Upfront Payment,"250,00",7250.0
5440/JL/UTM/0124,01/25/2024 11:19:13,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,57.0,Sheet,Deposit Payment,"250,00",14250.0
15439/KSR/UTM/0124,01/25/2024 12:52:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,70.0,Sheet,Upfront Payment,"250,00",17500.0
5444/JL/UTM/0124,01/25/2024 13:18:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3564.0,Sheet,Deposit Payment,"250,00",891000.0
5444/JL/UTM/0124,01/25/2024 13:18:54,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,51.0,Sheet,Deposit Payment,"350,00",17850.0
15442/KSR/UTM/0124,01/25/2024 13:27:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,77.0,Sheet,Upfront Payment,"250,00",19250.0
5447/JL/UTM/0124,01/25/2024 13:35:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,51.0,Sheet,Deposit Payment,"300,00",15300.0
15444/KSR/UTM/0124,01/25/2024 13:43:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,71.0,Sheet,Upfront Payment,"250,00",17750.0
15458/KSR/UTM/0124,01/25/2024 15:21:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,105.0,Sheet,Upfront Payment,"250,00",26250.0
15461/KSR/UTM/0124,01/25/2024 15:41:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,90.0,Sheet,Upfront Payment,"250,00",22500.0
15469/KSR/UTM/0124,01/25/2024 16:29:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,152.0,Sheet,Upfront Payment,"250,00",38000.0
15470/KSR/UTM/0124,01/25/2024 16:30:40,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
15470/KSR/UTM/0124,01/25/2024 16:30:40,PC.000002,PHOTO COPY HVS A3 70 GR,2.0,Sheet,Upfront Payment,"600,00",1200.0
15473/KSR/UTM/0124,01/25/2024 17:02:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,157.0,Sheet,Upfront Payment,"250,00",39250.0
15478/KSR/UTM/0124,01/25/2024 17:52:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,91.0,Sheet,Upfront Payment,"300,00",27300.0
15479/KSR/UTM/0124,01/26/2024 08:18:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,7.0,Sheet,Upfront Payment,"250,00",1750.0
5465/JL/UTM/0124,01/26/2024 08:55:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,484.0,Sheet,Deposit Payment,"500,00",242000.0
5465/JL/UTM/0124,01/26/2024 08:55:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,620.0,Sheet,Deposit Payment,"500,00",310000.0
5465/JL/UTM/0124,01/26/2024 08:55:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,440.0,Sheet,Deposit Payment,"500,00",220000.0
5465/JL/UTM/0124,01/26/2024 08:55:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,904.0,Sheet,Deposit Payment,"500,00",452000.0
5465/JL/UTM/0124,01/26/2024 08:55:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,416.0,Sheet,Deposit Payment,"500,00",208000.0
